,date,home_team,away_team,home_score,away_score,tournament,neutral,result,goal_difference,home_scored,home_conceded,home_goal_diff,home_win_rate,home_draw_rate,away_scored,away_conceded,away_goal_diff,away_win_rate,away_draw_rate,tournament_weight,h2h_home_wins,h2h_away_wins,h2h_draws,elo_home,elo_away,elo_diff
4927,2005-02-09,Northern Ireland,Canada,0.0,1.0,Friendly,0,A,-1.0,1.3,1.0,0.3,0.3,0.6,1.3,0.9,0.4,0.4,0.2,1.0,0,0,0,966.7981594131518,1007.2093621530014,-40.411202739849614
4928,2005-02-09,Hong Kong,Brazil,1.0,7.0,Lunar New Year Cup,0,A,-6.0,0.9,2.3,-1.4,0.2,0.2,2.3,1.0,1.3,0.4,0.4,2.0,0,0,0,906.8654341594971,1242.7695295925214,-335.9040954330243
4929,2005-02-09,Albania,Ukraine,0.0,2.0,FIFA World Cup qualification,0,A,-2.0,1.4,1.5,-0.1,0.5,0.1,1.1,1.0,0.1,0.3,0.4,3.0,0,0,0,971.2372128013297,1053.4151214725487,-82.17790867121892
4930,2005-02-09,Algeria,Burkina Faso,3.0,0.0,Friendly,0,H,3.0,0.7,1.5,-0.8,0.0,0.5,1.4,1.7,-0.3,0.4,0.1,1.0,2,2,3,1001.4401046187667,979.9419611182919,21.498143500474725
4931,2005-02-09,Austria,Latvia,1.0,1.0,Cyprus International Tournament,1,D,0.0,1.7,1.7,0.0,0.2,0.5,1.5,2.4,-0.9,0.2,0.2,2.0,0,0,0,1015.6237631519683,937.1408641625983,78.48289898937003
4932,2005-02-09,Azerbaijan,Moldova,0.0,0.0,Friendly,0,D,0.0,0.7,1.1,-0.4,0.1,0.5,0.7,1.3,-0.6,0.3,0.3,1.0,0,2,1,905.5543951111043,884.0035736040406,21.550821507063688
4933,2005-02-09,Bahrain,Iran,0.0,0.0,FIFA World Cup qualification,0,D,0.0,1.9,1.2,0.7,0.4,0.3,2.4,1.1,1.3,0.7,0.2,3.0,2,2,1,1123.9964088736517,1277.7408632129054,-153.7444543392537
4934,2005-02-09,Bulgaria,Serbia,0.0,0.0,Friendly,0,D,0.0,1.3,1.8,-0.5,0.2,0.4,1.7,0.8,0.9,0.4,0.3,1.0,1,0,0,1105.2690938802357,1052.2873873346277,52.98170654560795
4935,2005-02-09,Cameroon,Senegal,1.0,0.0,Friendly,1,H,1.0,1.3,1.6,-0.3,0.3,0.3,1.6,1.1,0.5,0.5,0.2,1.0,0,0,1,1112.9682807991724,1170.6887024992434,-57.72042170007103
4936,2005-02-09,Costa Rica,Mexico,1.0,2.0,FIFA World Cup qualification,0,A,-1.0,1.8,1.8,0.0,0.4,0.2,3.1,0.6,2.5,0.8,0.1,3.0,1,2,1,1085.7087581162566,1257.5045999802514,-171.79584186399484
4937,2005-02-09,Chile,Ecuador,3.0,0.0,Friendly,0,H,3.0,0.6,1.0,-0.4,0.1,0.5,1.2,1.3,-0.1,0.4,0.1,1.0,1,2,1,1012.2016856332631,1066.620241918836,-54.41855628557289
4938,2005-02-09,Egypt,Belgium,4.0,0.0,Friendly,0,H,4.0,2.0,1.0,1.0,0.6,0.2,1.0,1.6,-0.6,0.3,0.2,1.0,0,0,0,1210.5128490373393,1076.5652005785125,133.94764845882673
4939,2005-02-09,Republic of Ireland,Portugal,1.0,0.0,Friendly,0,H,1.0,1.1,0.5,0.6,0.6,0.3,2.7,0.7,2.0,0.7,0.2,1.0,0,0,2,1233.2826033994615,1217.8526685282839,15.429934871177693
4940,2005-02-09,England,Netherlands,0.0,0.0,Friendly,0,D,0.0,2.0,1.0,1.0,0.6,0.2,2.1,1.0,1.1,0.5,0.3,1.0,0,1,1,1221.1960166109593,1228.4638615015647,-7.2678448906053745
4941,2005-02-09,France,Sweden,1.0,1.0,Friendly,0,D,0.0,1.2,0.6,0.6,0.4,0.5,2.3,0.8,1.5,0.4,0.5,1.0,0,0,0,1271.609186315835,1200.1457081827039,71.46347813313105
4942,2005-02-09,Georgia,Lithuania,1.0,0.0,Friendly,0,H,1.0,0.7,1.8,-1.1,0.1,0.2,1.2,1.6,-0.4,0.2,0.2,1.0,2,0,0,923.9645960129077,903.063007725971,20.901588286936658
4943,2005-02-09,Germany,Argentina,2.0,2.0,Friendly,0,D,0.0,2.0,0.9,1.1,0.5,0.3,2.5,1.0,1.5,0.8,0.2,1.0,0,1,0,1218.8263732891166,1291.1171839344886,-72.29081064537195
4944,2005-02-09,Greece,Denmark,2.0,1.0,FIFA World Cup qualification,0,H,1.0,1.0,0.7,0.3,0.4,0.4,1.6,1.2,0.4,0.3,0.5,3.0,0,0,0,1176.4834207172635,1159.238100106418,17.24532061084551
4945,2005-02-09,Guinea,Mali,2.0,2.0,Friendly,1,D,0.0,1.5,1.4,0.1,0.2,0.5,0.7,1.3,-0.6,0.1,0.3,1.0,3,2,0,1086.6579031796289,1110.6765020036314,-24.018598824002538
4946,2005-02-09,Cyprus,Finland,1.0,2.0,Cyprus International Tournament,0,A,-1.0,1.2,1.5,-0.3,0.3,0.3,1.5,1.2,0.3,0.5,0.1,2.0,0,0,0,926.3031148486336,1068.9947383851807,-142.691623536547
4947,2005-02-12,Occitania,Monaco,0.0,0.0,Friendly,0,D,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.25,0.5,1.0,0,0,0,1000.0,997.0546633158458,2.9453366841541992
4948,2005-02-13,Barbados,Guyana,3.0,3.0,Friendly,0,D,0.0,1.4,1.2,0.2,0.5,0.1,1.0,1.7,-0.7,0.4,0.0,1.0,0,1,0,1025.0172892487767,951.1674586962887,73.84983055248802
4949,2005-02-13,Guatemala,Haiti,2.0,1.0,Friendly,1,H,1.0,0.7,1.3,-0.6,0.3,0.3,1.2,1.1,0.1,0.4,0.2,1.0,2,0,0,1075.3915081097987,1042.3942354276528,32.997272682145876
4950,2005-02-16,Costa Rica,Ecuador,1.0,2.0,Friendly,0,A,-1.0,1.8,1.6,0.2,0.4,0.2,1.1,1.4,-0.3,0.4,0.1,1.0,0,0,2,1077.0328471595728,1038.8915828358013,38.141264323771566
4951,2005-02-19,Honduras,Nicaragua,5.0,1.0,UNCAF Cup,1,H,4.0,1.7,0.9,0.8,0.3,0.5,1.2,1.8,-0.6,0.3,0.3,2.0,4,0,0,1037.768868540503,871.4166053834348,166.35226315706825
4952,2005-02-19,El Salvador,Panama,0.0,1.0,UNCAF Cup,1,A,-1.0,0.4,2.0,-1.6,0.1,0.2,0.8,1.6,-0.8,0.2,0.3,2.0,4,2,2,907.0600662216766,1011.8984943078179,-104.83842808614133
4953,2005-02-19,Guatemala,Belize,2.0,0.0,UNCAF Cup,0,H,2.0,0.7,1.2,-0.5,0.4,0.2,2.0,2.0,0.0,0.5,0.2,2.0,1,0,2,1089.8764800037518,966.6747058696168,123.20177413413501
4954,2005-02-20,Barbados,Cuba,0.0,3.0,CFU Caribbean Cup,0,A,-3.0,1.5,1.5,0.0,0.4,0.2,1.8,0.7,1.1,0.5,0.5,2.0,0,0,2,1019.9913874835696,1118.5007794804424,-98.50939199687275
4955,2005-02-20,Jamaica,Trinidad and Tobago,2.0,1.0,CFU Caribbean Cup,1,H,1.0,3.6,0.6,3.0,0.5,0.5,1.5,0.6,0.9,0.7,0.0,2.0,3,1,0,1142.890200687568,1102.342788039715,40.54741264785298
4956,2005-02-21,Belize,Honduras,0.0,4.0,UNCAF Cup,1,A,-4.0,2.0,2.2,-0.2,0.5,0.1,1.8,1.0,0.8,0.3,0.5,2.0,0,0,0,953.4837372390923,1051.0820933959856,-97.59835615689326
4957,2005-02-21,Costa Rica,El Salvador,2.0,1.0,UNCAF Cup,1,H,1.0,1.7,1.7,0.0,0.3,0.2,0.2,1.9,-1.7,0.1,0.1,2.0,2,0,1,1059.2833992179872,895.74666783377,163.5367313842172
4958,2005-02-21,Guatemala,Nicaragua,4.0,0.0,UNCAF Cup,0,H,4.0,0.9,0.7,0.2,0.5,0.2,1.2,2.3,-1.1,0.2,0.3,2.0,1,0,0,1103.0674486342762,858.1033805279523,244.9640681063239
4959,2005-02-22,Barbados,Jamaica,0.0,1.0,CFU Caribbean Cup,0,A,-1.0,1.5,1.7,-0.2,0.4,0.2,3.7,0.6,3.1,0.6,0.4,2.0,1,3,1,1002.6195064813332,1157.0313548478364,-154.41184836650314
4960,2005-02-22,Congo,Angola,0.0,2.0,Friendly,0,A,-2.0,0.8,1.1,-0.3,0.3,0.3,1.2,0.5,0.7,0.6,0.4,1.0,0,0,0,971.5684900602696,1101.5360451761874,-129.96755511591778
4961,2005-02-22,Trinidad and Tobago,Cuba,1.0,2.0,CFU Caribbean Cup,1,A,-1.0,1.5,0.8,0.7,0.6,0.0,2.0,0.6,1.4,0.6,0.4,2.0,3,1,0,1088.2016338794467,1135.8726604826786,-47.671026603231894
4962,2005-02-23,Mexico,Colombia,1.0,1.0,Friendly,0,D,0.0,3.3,0.3,3.0,0.9,0.1,1.0,1.0,0.0,0.3,0.5,1.0,1,2,1,1266.1805109369352,1143.319065702624,122.8614452343113
4963,2005-02-23,Panama,Costa Rica,0.0,1.0,UNCAF Cup,1,A,-1.0,0.8,1.4,-0.6,0.3,0.3,1.9,1.6,0.3,0.4,0.2,2.0,0,3,0,1023.2118926957246,1068.2632081416725,-45.05131544594792
4964,2005-02-23,Guatemala,Honduras,1.0,1.0,UNCAF Cup,0,D,0.0,1.2,0.7,0.5,0.5,0.2,2.2,1.0,1.2,0.4,0.4,2.0,2,1,1,1112.4857254444182,1068.5121486377227,43.97357680669552
4965,2005-02-23,Nicaragua,Belize,1.0,0.0,UNCAF Cup,1,H,1.0,1.1,2.6,-1.5,0.2,0.2,1.8,2.6,-0.8,0.4,0.1,2.0,0,3,0,848.6851037178102,936.0536819973552,-87.36857827954498
4966,2005-02-24,Barbados,Trinidad and Tobago,2.0,3.0,CFU Caribbean Cup,0,A,-1.0,1.4,1.8,-0.4,0.3,0.2,1.2,1.0,0.2,0.5,0.0,2.0,0,1,2,993.2965019947346,1074.3832922283248,-81.08679023359014
4967,2005-02-24,Cuba,Jamaica,0.0,1.0,CFU Caribbean Cup,1,A,-1.0,1.9,0.7,1.2,0.6,0.4,3.8,0.6,3.2,0.7,0.3,2.0,2,1,3,1149.6910021338006,1166.354359334435,-16.663357200634437
4968,2005-02-25,Guatemala,Costa Rica,0.0,4.0,UNCAF Cup,0,A,-4.0,1.3,0.6,0.7,0.5,0.3,1.8,1.1,0.7,0.5,0.2,2.0,3,3,2,1109.4642547985673,1082.2000685387454,27.264186259821827
4969,2005-02-25,Honduras,Panama,1.0,0.0,UNCAF Cup,1,H,1.0,1.9,1.1,0.8,0.3,0.5,0.6,1.4,-0.8,0.2,0.3,2.0,1,2,3,1071.5336192835737,1009.2750322986516,62.25858698492209
4970,2005-02-26,Mauritius,Madagascar,2.0,0.0,COSAFA Cup,0,H,2.0,1.8,1.6,0.2,0.6,0.1,0.6,2.5,-1.9,0.0,0.2,2.0,2,4,1,1000.7168498364797,862.520394592311,138.19645524416865
4971,2005-02-26,Botswana,Zambia,0.0,0.0,Friendly,0,D,0.0,0.8,1.4,-0.6,0.3,0.3,1.2,0.9,0.3,0.4,0.4,1.0,2,3,0,975.3659901213382,1081.2470116264853,-105.88102150514715
4972,2005-02-26,Seychelles,South Africa,0.0,3.0,COSAFA Cup,1,A,-3.0,0.7,1.4,-0.7,0.2,0.3,1.1,0.9,0.2,0.5,0.2,2.0,0,0,0,919.7480435884298,1113.9034807884946,-194.15543720006474
4973,2005-02-27,Mauritius,South Africa,0.0,1.0,COSAFA Cup,0,A,-1.0,2.0,0.9,1.1,0.7,0.1,1.3,0.8,0.5,0.6,0.1,2.0,1,2,1,1013.1562122750768,1125.7329711546022,-112.57675887952541
4974,2005-02-27,Malawi,Zimbabwe,2.0,1.0,Friendly,0,H,1.0,1.0,1.4,-0.4,0.1,0.5,1.3,0.8,0.5,0.4,0.3,1.0,1,5,2,933.2562166953878,1090.3181767576473,-157.06196006225946
4975,2005-02-27,Costa Rica,Honduras,1.0,1.0,UNCAF Cup,1,D,0.0,2.1,0.9,1.2,0.6,0.2,1.5,0.9,0.6,0.3,0.5,2.0,3,1,2,1108.0795554555407,1084.6968046400661,23.382750815474537
4976,2005-02-27,Guatemala,Panama,3.0,0.0,UNCAF Cup,0,H,3.0,1.2,1.0,0.2,0.4,0.3,0.5,1.4,-0.9,0.2,0.2,2.0,1,2,3,1083.5847678817722,996.1118469421591,87.47292093961312
4977,2005-03-05,Hong Kong,Mongolia,6.0,0.0,EAFF Championship,1,H,6.0,0.9,2.7,-1.8,0.2,0.2,0.9,3.7,-2.8,0.2,0.2,2.0,1,0,0,900.800609802715,829.4987427874665,71.30186701524849
4978,2005-03-07,Guam,Hong Kong,0.0,15.0,EAFF Championship,1,A,-15.0,0.0,8.9,-8.9,0.0,0.0,1.4,2.4,-1.0,0.3,0.2,2.0,0,1,0,775.8323643177984,919.9432523954846,-144.11088807768624
4979,2005-03-07,North Korea,Mongolia,6.0,0.0,EAFF Championship,1,H,6.0,1.2,1.3,-0.1,0.3,0.3,0.9,3.7,-2.8,0.2,0.2,2.0,0,0,0,1026.7397754836734,810.356100194697,216.3836752889764
4980,2005-03-09,Mexico,Argentina,1.0,1.0,Friendly,1,D,0.0,3.1,0.3,2.8,0.8,0.2,2.3,1.0,1.3,0.7,0.3,1.0,1,2,0,1258.03046443388,1286.1943488663892,-28.16388443250912
4981,2005-03-09,Mongolia,Guam,4.0,1.0,EAFF Championship,1,H,3.0,0.9,3.9,-3.0,0.2,0.2,0.0,8.5,-8.5,0.0,0.0,2.0,2,0,0,799.6299272016878,761.2530257694514,38.37690143223642
4982,2005-03-09,United States,Colombia,3.0,0.0,Friendly,0,H,3.0,2.2,0.7,1.5,0.6,0.4,0.9,0.9,0.0,0.3,0.5,1.0,0,1,0,1248.1265436602148,1151.469112205679,96.65743145453575
4983,2005-03-11,Guam,North Korea,0.0,21.0,EAFF Championship,1,A,-21.0,0.1,8.7,-8.6,0.0,0.0,1.8,1.0,0.8,0.4,0.3,2.0,0,0,0,739.8932791216731,1037.4659484766826,-297.57266935500945
4984,2005-03-12,Sudan,Ethiopia,3.0,1.0,Friendly,0,H,2.0,1.3,1.7,-0.4,0.3,0.3,1.5,0.9,0.6,0.5,0.3,1.0,1,0,0,1012.3199310747315,1001.832639918901,10.487291155830462
4985,2005-03-12,Kenya,Rwanda,1.0,1.0,Friendly,0,D,0.0,1.8,1.8,0.0,0.4,0.3,1.7,1.4,0.3,0.4,0.2,1.0,1,1,3,1012.5936102937609,986.7559453338388,25.837664959922108
4986,2005-03-12,Kuwait,Finland,0.0,1.0,Friendly,0,A,-1.0,1.4,1.2,0.2,0.4,0.3,1.6,1.0,0.6,0.6,0.1,1.0,1,0,0,1097.206888187294,1078.769674991946,18.437213195348022
4987,2005-03-12,Alderney,Guernsey,1.0,2.0,Muratti Vase,0,A,-1.0,0.56,4.33,-3.78,0.11,0.0,3.1,1.3,1.8,0.5,0.2,2.0,0,3,0,884.0916040373646,1104.322820755944,-220.23121671857928
4988,2005-03-13,Hong Kong,North Korea,0.0,2.0,EAFF Championship,1,A,-2.0,2.6,2.3,0.3,0.3,0.2,3.9,0.7,3.2,0.5,0.3,2.0,0,0,0,934.5225909438316,1044.7993601559879,-110.2767692121563
4989,2005-03-14,Saudi Arabia,Egypt,0.0,1.0,Friendly,0,A,-1.0,1.6,0.9,0.7,0.5,0.3,2.2,1.0,1.2,0.6,0.2,1.0,0,0,0,1162.8807518588328,1225.6927936869154,-62.812041828082556
4990,2005-03-16,Zimbabwe,Botswana,1.0,1.0,Friendly,0,D,0.0,1.4,0.8,0.6,0.4,0.3,0.8,1.4,-0.6,0.3,0.3,1.0,2,0,0,1067.540714414084,982.4616751824045,85.07903923167953
4991,2005-03-18,Saudi Arabia,Finland,1.0,4.0,Friendly,0,A,-3.0,1.4,0.8,0.6,0.5,0.2,1.6,0.8,0.8,0.7,0.1,1.0,0,0,0,1149.742245832181,1095.6179439277523,54.12430190442865
4992,2005-03-18,Kuwait,Armenia,3.0,1.0,Friendly,1,H,2.0,1.1,1.3,-0.2,0.3,0.3,0.8,2.1,-1.3,0.2,0.2,1.0,0,0,0,1080.3586192514877,904.6439570143117,175.71466223717596
4993,2005-03-19,United States,Honduras,1.0,0.0,Friendly,0,H,1.0,2.2,0.7,1.5,0.6,0.4,1.5,0.9,0.6,0.3,0.5,1.0,3,1,0,1265.6167694233243,1086.3095935792867,179.3071758440376
4994,2005-03-19,Gabon,Congo,0.0,0.0,Friendly,0,D,0.0,1.4,1.0,0.4,0.3,0.5,0.8,1.3,-0.5,0.3,0.2,1.0,0,2,1,1051.922807189676,958.7195379996441,93.20326919003185
4995,2005-03-19,Lesotho,Namibia,1.0,2.0,Friendly,0,A,-1.0,1.0,1.4,-0.4,0.3,0.4,0.5,1.6,-1.1,0.1,0.2,1.0,0,0,0,914.2452554401984,817.205364658711,97.03989078148743
4996,2005-03-20,South Korea,Burkina Faso,1.0,0.0,Friendly,1,H,1.0,1.6,1.2,0.4,0.4,0.3,1.4,1.9,-0.5,0.4,0.1,1.0,0,0,0,1182.843487331403,957.4251078938156,225.4183794375873
4997,2005-03-23,Kenya,Ghana,2.0,2.0,Friendly,0,D,0.0,1.5,1.8,-0.3,0.3,0.4,1.4,0.4,1.0,0.4,0.4,1.0,1,0,0,1010.8120906009415,1040.443670820639,-29.631580219697526
4998,2005-03-25,Iran,Japan,2.0,1.0,FIFA World Cup qualification,0,H,1.0,2.4,1.1,1.3,0.7,0.2,2.3,1.0,1.3,0.8,0.0,3.0,0,0,1,1267.7634737565593,1271.1591558207087,-3.3956820641494687
4999,2005-03-25,North Korea,Bahrain,1.0,2.0,FIFA World Cup qualification,0,A,-1.0,4.0,0.6,3.4,0.6,0.2,1.5,1.2,0.3,0.3,0.4,3.0,0,0,0,1058.6562409344506,1133.9737983299979,-75.31755739554728
5000,2005-03-25,Kuwait,Uzbekistan,2.0,1.0,FIFA World Cup qualification,0,H,1.0,1.2,1.3,-0.1,0.3,0.3,2.1,0.8,1.3,0.7,0.2,3.0,0,0,0,1091.0261151486548,1145.556743718049,-54.53062856939414
5001,2005-03-25,Saudi Arabia,South Korea,2.0,0.0,FIFA World Cup qualification,0,H,2.0,1.2,1.1,0.1,0.4,0.2,1.4,0.8,0.6,0.5,0.3,3.0,1,0,0,1122.0334251101028,1189.7096346410794,-67.67620953097662
5002,2005-03-26,Kenya,Botswana,1.0,0.0,FIFA World Cup qualification,0,H,1.0,1.4,1.8,-0.4,0.2,0.5,0.8,1.1,-0.3,0.3,0.4,3.0,0,1,0,1012.8540191905887,988.2240057930541,24.63001339753464
5003,2005-03-26,Liechtenstein,Russia,1.0,2.0,FIFA World Cup qualification,0,A,-1.0,0.8,2.3,-1.5,0.1,0.1,1.6,1.7,-0.1,0.4,0.2,3.0,0,0,0,764.5949182968435,1072.4515688627712,-307.8566505659277
5004,2005-03-26,Morocco,Guinea,1.0,0.0,FIFA World Cup qualification,0,H,1.0,1.8,0.7,1.1,0.5,0.4,1.6,1.5,0.1,0.2,0.5,3.0,1,0,1,1199.5814990286158,1088.3144111719853,111.2670878566305
5005,2005-03-26,Nigeria,Gabon,2.0,0.0,FIFA World Cup qualification,0,H,2.0,1.7,0.7,1.0,0.6,0.2,1.4,1.0,0.4,0.3,0.5,3.0,0,0,1,1189.4260073443936,1045.6346738889513,143.79133345544233
5006,2005-03-26,Poland,Azerbaijan,8.0,0.0,FIFA World Cup qualification,0,H,8.0,1.5,1.7,-0.2,0.4,0.2,0.4,1.0,-0.6,0.0,0.6,3.0,0,0,0,1135.3261700157782,904.0676233985041,231.25854661727408
5007,2005-03-26,Portugal,Canada,4.0,1.0,Friendly,0,H,3.0,2.5,0.8,1.7,0.6,0.2,1.3,0.9,0.4,0.4,0.2,1.0,0,0,0,1202.5627764943058,1021.3567046284198,181.20607186588597
5008,2005-03-26,Romania,Netherlands,0.0,2.0,FIFA World Cup qualification,0,A,-2.0,2.2,1.0,1.2,0.6,0.2,1.9,0.7,1.2,0.5,0.4,3.0,0,1,0,1129.5760543642484,1227.9618897788087,-98.38583541456023
5009,2005-03-26,Italy,Scotland,2.0,0.0,FIFA World Cup qualification,0,H,2.0,1.3,0.9,0.4,0.6,0.2,0.9,1.4,-0.5,0.2,0.3,3.0,0,0,0,1225.3864700838883,976.7302181863841,248.65625189750415
5010,2005-03-26,Slovenia,Germany,0.0,1.0,Friendly,0,A,-1.0,0.6,1.2,-0.6,0.2,0.3,2.1,1.0,1.1,0.5,0.3,1.0,0,0,0,1019.102969563887,1223.749208357216,-204.64623879332908
5011,2005-03-26,South Africa,Uganda,2.0,1.0,FIFA World Cup qualification,0,H,1.0,1.4,0.7,0.7,0.7,0.1,0.7,1.8,-1.1,0.1,0.2,3.0,1,0,0,1136.72274624049,946.3345920876519,190.38815415283818
5012,2005-03-26,Spain,China,3.0,0.0,Friendly,0,H,3.0,1.5,0.6,0.9,0.5,0.4,2.3,0.9,1.4,0.5,0.3,1.0,0,0,0,1241.5155690621302,1165.4886973902214,76.0268716719088
5013,2005-03-26,Tunisia,Malawi,7.0,0.0,FIFA World Cup qualification,0,H,7.0,1.2,1.6,-0.4,0.3,0.3,1.2,1.5,-0.3,0.2,0.4,3.0,0,0,1,1126.2049673440497,956.0336790389509,170.17128830509876
5014,2005-03-26,Turkey,Albania,2.0,0.0,FIFA World Cup qualification,0,H,2.0,1.3,1.0,0.3,0.4,0.3,1.1,1.2,-0.1,0.5,0.1,3.0,0,1,0,1122.2764619093698,955.881467133098,166.3949947762718
5015,2005-03-26,Zambia,Congo,2.0,0.0,FIFA World Cup qualification,0,H,2.0,1.1,0.8,0.3,0.4,0.4,0.8,1.0,-0.2,0.3,0.3,3.0,1,0,0,1074.1513265654191,965.0076713003688,109.14365526505037
5016,2005-03-26,Wales,Austria,0.0,2.0,FIFA World Cup qualification,0,A,-2.0,1.4,0.9,0.5,0.4,0.3,1.6,1.5,0.1,0.2,0.6,3.0,0,0,0,1043.874292684181,1010.292725503166,33.581567181014975
5017,2005-03-26,Senegal,Liberia,6.0,1.0,FIFA World Cup qualification,0,H,5.0,1.6,1.1,0.5,0.5,0.2,0.6,1.2,-0.6,0.3,0.1,3.0,1,0,0,1152.0547666601567,951.427093273934,200.62767338622268
5018,2005-03-26,Israel,Republic of Ireland,1.0,1.0,FIFA World Cup qualification,0,D,0.0,1.3,1.3,0.0,0.4,0.4,1.1,0.5,0.6,0.6,0.3,3.0,0,0,0,1061.0244143000878,1248.5724954334396,-187.54808113335184
5019,2005-03-26,Venezuela,Colombia,0.0,0.0,FIFA World Cup qualification,0,D,0.0,1.4,1.9,-0.5,0.2,0.1,0.7,1.2,-0.5,0.2,0.5,3.0,1,3,2,1019.1807443209668,1133.9788864425695,-114.79814212160272
5020,2005-03-26,Georgia,Greece,1.0,3.0,FIFA World Cup qualification,0,A,-2.0,0.7,1.5,-0.8,0.2,0.2,1.1,0.7,0.4,0.5,0.3,3.0,0,0,0,939.0032018399579,1191.6898959252042,-252.68669408524624
5021,2005-03-26,Guatemala,Trinidad and Tobago,5.0,1.0,FIFA World Cup qualification,0,H,4.0,1.5,0.9,0.6,0.5,0.3,1.3,1.2,0.1,0.5,0.0,3.0,1,1,0,1101.6668662512316,1086.7154616579685,14.951404593263078
5022,2005-03-26,Armenia,Andorra,2.0,1.0,FIFA World Cup qualification,0,H,1.0,0.9,2.0,-1.1,0.2,0.2,0.2,2.5,-2.3,0.1,0.2,3.0,1,0,0,893.9764611171447,813.8806090001825,80.09585211696219
5023,2005-03-26,Australia,Iraq,2.0,1.0,Friendly,0,H,1.0,3.5,0.8,2.7,0.6,0.3,1.9,1.7,0.2,0.4,0.2,1.0,0,0,0,1231.716206466555,1053.9977079507385,177.71849851581646
5024,2005-03-26,Belgium,Bosnia and Herzegovina,4.0,1.0,FIFA World Cup qualification,0,H,3.0,0.8,1.9,-1.1,0.2,0.2,0.9,0.7,0.2,0.4,0.4,3.0,0,0,0,1061.3852559289364,1046.8447457600453,14.54051016889116
5025,2005-03-26,Bolivia,Argentina,1.0,2.0,FIFA World Cup qualification,0,A,-1.0,0.9,1.3,-0.4,0.2,0.3,2.3,1.1,1.2,0.6,0.4,3.0,0,2,1,945.01564904671,1284.2531068077792,-339.2374577610692
5026,2005-03-26,Bulgaria,Sweden,0.0,3.0,FIFA World Cup qualification,0,A,-3.0,1.2,1.5,-0.3,0.2,0.5,2.2,0.7,1.5,0.4,0.5,3.0,0,1,0,1101.6373548873269,1205.0137709980565,-103.37641611072968
5027,2005-03-26,Chile,Uruguay,1.0,1.0,FIFA World Cup qualification,0,D,0.0,0.8,0.9,-0.1,0.2,0.4,1.6,1.4,0.2,0.5,0.3,3.0,0,3,0,1039.930344716298,1121.39806961083,-81.46772489453201
5028,2005-03-26,Burkina Faso,Cape Verde,1.0,2.0,FIFA World Cup qualification,0,A,-1.0,1.1,1.8,-0.7,0.3,0.1,1.2,1.0,0.2,0.4,0.2,3.0,0,1,0,950.5589605841391,1003.2583436227302,-52.69938303859112
5029,2005-03-26,Croatia,Iceland,4.0,0.0,FIFA World Cup qualification,0,H,4.0,1.6,1.3,0.3,0.4,0.4,1.0,2.1,-1.1,0.1,0.3,3.0,0,0,0,1158.637015543549,939.0366464720249,219.60036907152414
5030,2005-03-26,Cyprus,Jordan,2.0,1.0,Friendly,0,H,1.0,1.0,1.6,-0.6,0.2,0.3,1.2,1.6,-0.4,0.3,0.3,1.0,0,0,1,916.5281782418684,1087.3792038840118,-170.85102564214333
5031,2005-03-26,Czech Republic,Finland,4.0,3.0,FIFA World Cup qualification,0,H,1.0,1.7,0.6,1.1,0.7,0.1,1.7,0.9,0.8,0.7,0.1,3.0,0,0,0,1273.8071142329475,1123.3267646498305,150.480349583117
5032,2005-03-26,Denmark,Kazakhstan,3.0,0.0,FIFA World Cup qualification,0,H,3.0,1.6,1.2,0.4,0.3,0.5,0.9,2.6,-1.7,0.0,0.1,3.0,0,0,0,1144.0316248984773,854.6545434561282,289.3770814423491
5033,2005-03-26,England,Northern Ireland,4.0,0.0,FIFA World Cup qualification,0,H,4.0,1.9,0.8,1.1,0.6,0.3,1.2,1.1,0.1,0.2,0.6,3.0,0,0,0,1221.6979883337153,952.6508169377333,269.047171395982
5034,2005-03-26,Estonia,Slovakia,1.0,2.0,FIFA World Cup qualification,0,A,-1.0,1.0,2.5,-1.5,0.2,0.2,2.0,1.1,0.9,0.4,0.4,3.0,0,0,0,878.2509599105969,1036.4609756864738,-158.21001577587697
5035,2005-03-26,France,Switzerland,0.0,0.0,FIFA World Cup qualification,0,D,0.0,1.1,0.6,0.5,0.3,0.6,1.3,1.2,0.1,0.3,0.4,3.0,2,0,0,1266.7411235004822,1069.7653793578224,196.97574414265978
5036,2005-03-26,Costa Rica,Panama,2.0,1.0,FIFA World Cup qualification,0,H,1.0,2.1,1.0,1.1,0.5,0.3,0.4,1.6,-1.2,0.2,0.1,3.0,4,0,0,1106.4667665163201,978.0297485726998,128.4370179436204
5037,2005-03-27,Mali,Togo,1.0,2.0,FIFA World Cup qualification,0,A,-1.0,0.9,1.1,-0.2,0.1,0.4,1.0,0.4,0.6,0.5,0.3,3.0,0,1,0,1109.019994011275,1077.9682573216644,31.051736689610607
5038,2005-03-27,Zimbabwe,Angola,2.0,0.0,FIFA World Cup qualification,0,H,2.0,1.4,0.8,0.6,0.4,0.3,1.2,0.4,0.8,0.6,0.4,3.0,1,2,1,1061.7783838034345,1114.3849972368128,-52.60661343337824
5039,2005-03-27,Mexico,United States,2.0,1.0,FIFA World Cup qualification,0,H,1.0,2.5,0.4,2.1,0.7,0.3,2.0,0.5,1.5,0.6,0.4,3.0,1,5,1,1259.97170649249,1274.021973832326,-14.050267339835955
